order_id,material_id,item_id,source,destination,available_time,deadline,danger_type,area,weight,order_size
ORD000179,PROD009,ITEM000179,Jaipur_Hub,Indore_Facility,2025-09-22 21:20:58,2025-09-29 04:20:58,Perishable,10.52,24.98,large
ORD000180,PROD006,ITEM000180,Kanpur_WH,Pune_Facility,2025-10-28 21:20:58,2025-11-03 06:20:58,Fragile,0.16,0.37,large
ORD000181,PROD009,ITEM000181,Mumbai_Warehouse,Lucknow_Center,2025-09-19 21:20:58,2025-09-25 07:20:58,Perishable,3.31,18.57,small
ORD000182,PROD008,ITEM000182,Chandigarh_Facility,Ahmedabad_DC,2025-10-13 21:20:58,2025-10-18 11:20:58,Perishable,0.98,2.29,large
ORD000183,PROD012,ITEM000183,Surat_Hub,Hyderabad_WH,2025-09-28 21:20:58,2025-10-03 15:20:58,Fragile,0.43,1.11,medium
ORD000184,PROD009,ITEM000184,Ranchi_Distribution,Delhi_DC,2025-11-15 21:20:58,2025-11-17 16:20:58,Perishable,15.77,42.94,small
ORD000185,PROD002,ITEM000185,Kolkata_Center,Jaipur_Hub,2025-10-03 21:20:58,2025-10-06 11:20:58,Normal,0.4,1.31,medium
ORD000186,PROD011,ITEM000186,Amritsar_DC,Vadodara_Center,2025-10-17 21:20:58,2025-10-19 01:20:58,Normal,0.08,0.26,small
ORD000187,PROD009,ITEM000187,Patna_WH,Jaipur_Hub,2025-10-30 21:20:58,2025-11-01 01:20:58,Fragile,9.98,26.33,medium
ORD000188,PROD009,ITEM000188,Chennai_Distribution,Kolkata_Center,2025-11-08 21:20:58,2025-11-12 10:20:58,Hazardous,4.57,14.7,medium
ORD000189,PROD006,ITEM000189,Indore_Facility,Bangalore_Hub,2025-10-23 21:20:58,2025-10-29 18:20:58,Hazardous,0.57,1.15,small
ORD000190,PROD002,ITEM000190,Bangalore_Hub,Delhi_DC,2025-10-23 21:20:58,2025-10-28 22:20:58,Normal,1.05,3.61,large
ORD000191,PROD008,ITEM000191,Hyderabad_WH,Bangalore_Hub,2025-09-24 21:20:58,2025-09-30 12:20:58,Normal,0.98,4.22,small
ORD000192,PROD015,ITEM000192,Ahmedabad_DC,Pune_Facility,2025-09-23 21:20:58,2025-09-29 22:20:58,Hazardous,0.16,0.35,large
ORD000193,PROD011,ITEM000193,Ranchi_Distribution,Amritsar_DC,2025-11-15 21:20:58,2025-11-18 18:20:58,Fragile,0.32,1.41,small
ORD000194,PROD005,ITEM000194,Indore_Facility,Bangalore_Hub,2025-11-07 21:20:58,2025-11-14 21:20:58,Hazardous,0.19,0.44,medium
ORD000195,PROD013,ITEM000195,Indore_Facility,Kolkata_Center,2025-10-04 21:20:58,2025-10-06 17:20:58,Normal,2.58,5.26,small
ORD000196,PROD014,ITEM000196,Bhopal_DC,Ahmedabad_DC,2025-11-13 21:20:58,2025-11-18 12:20:58,Perishable,0.69,2.01,large
ORD000197,PROD011,ITEM000197,Kanpur_WH,Mumbai_Warehouse,2025-10-31 21:20:58,2025-11-06 16:20:58,Perishable,0.21,0.86,medium
ORD000198,PROD011,ITEM000198,Hyderabad_WH,Amritsar_DC,2025-10-24 21:20:58,2025-10-26 18:20:58,Normal,0.27,1.22,small
ORD000199,PROD003,ITEM000199,Bangalore_Hub,Lucknow_Center,2025-10-24 21:20:58,2025-10-27 12:20:58,Normal,0.43,1.88,small
ORD000200,PROD008,ITEM000200,Mumbai_Warehouse,Kanpur_WH,2025-10-25 21:20:58,2025-10-29 18:20:58,Perishable,0.2,1.51,medium
ORD000201,PROD009,ITEM000201,Ranchi_Distribution,Chandigarh_Facility,2025-10-22 21:20:58,2025-10-24 23:20:58,Hazardous,2.05,8.48,small
ORD000202,PROD005,ITEM000202,Indore_Facility,Mumbai_Warehouse,2025-10-22 21:20:58,2025-10-28 00:20:58,Fragile,0.38,0.98,large
ORD000203,PROD003,ITEM000203,Chandigarh_Facility,Patna_WH,2025-10-05 21:20:58,2025-10-10 22:20:58,Perishable,0.15,0.74,medium
ORD000204,PROD003,ITEM000204,Kolkata_Center,Bangalore_Hub,2025-10-21 21:20:58,2025-10-25 19:20:58,Hazardous,0.36,1.24,small
ORD000205,PROD012,ITEM000205,Jaipur_Hub,Ahmedabad_DC,2025-10-08 21:20:58,2025-10-15 03:20:58,Fragile,0.42,2.38,small
ORD000206,PROD007,ITEM000206,Lucknow_Center,Mumbai_Warehouse,2025-10-27 21:20:58,2025-11-01 22:20:58,Perishable,2.91,12.55,medium
ORD000207,PROD005,ITEM000207,Amritsar_DC,Kolkata_Center,2025-10-28 21:20:58,2025-11-01 00:20:58,Hazardous,0.12,0.68,medium
ORD000208,PROD010,ITEM000208,Lucknow_Center,Patna_WH,2025-09-28 21:20:58,2025-10-02 11:20:58,Hazardous,2.23,10.52,medium
ORD000209,PROD004,ITEM000209,Chennai_Distribution,Amritsar_DC,2025-10-11 21:20:58,2025-10-18 16:20:58,Perishable,0.11,0.28,small
ORD000210,PROD013,ITEM000210,Pune_Facility,Vadodara_Center,2025-10-30 21:20:58,2025-11-01 14:20:58,Perishable,3.2,7.64,medium
ORD000211,PROD004,ITEM000211,Kolkata_Center,Kanpur_WH,2025-11-01 21:20:58,2025-11-04 12:20:58,Perishable,0.29,0.69,small
ORD000212,PROD010,ITEM000212,Amritsar_DC,Vadodara_Center,2025-10-23 21:20:58,2025-10-30 13:20:58,Perishable,6.62,14.13,large
ORD000213,PROD013,ITEM000213,Ranchi_Distribution,Delhi_DC,2025-10-25 21:20:58,2025-11-01 14:20:58,Fragile,2.77,5.95,small
ORD000214,PROD011,ITEM000214,Nagpur_Distribution,Hyderabad_WH,2025-10-09 21:20:58,2025-10-11 08:20:58,Perishable,0.34,0.95,large
ORD000215,PROD002,ITEM000215,Kanpur_WH,Surat_Hub,2025-11-17 21:20:58,2025-11-19 22:20:58,Fragile,0.87,2.87,large
ORD000216,PROD007,ITEM000216,Surat_Hub,Nagpur_Distribution,2025-10-19 21:20:58,2025-10-26 05:20:58,Normal,2.19,4.38,medium
ORD000217,PROD015,ITEM000217,Lucknow_Center,Surat_Hub,2025-11-12 21:20:58,2025-11-15 02:20:58,Hazardous,0.3,0.77,medium
ORD000218,PROD013,ITEM000218,Kanpur_WH,Vadodara_Center,2025-11-04 21:20:58,2025-11-11 10:20:58,Perishable,1.49,5.12,medium
ORD000219,PROD005,ITEM000219,Kanpur_WH,Bangalore_Hub,2025-11-15 21:20:58,2025-11-18 02:20:58,Fragile,0.05,0.22,small
ORD000220,PROD003,ITEM000220,Ahmedabad_DC,Ranchi_Distribution,2025-10-13 21:20:58,2025-10-16 13:20:58,Fragile,0.29,1.06,medium
ORD000221,PROD003,ITEM000221,Indore_Facility,Hyderabad_WH,2025-10-08 21:20:58,2025-10-14 11:20:58,Perishable,0.47,1.19,small
ORD000222,PROD007,ITEM000222,Chandigarh_Facility,Bhopal_DC,2025-11-17 21:20:58,2025-11-21 03:20:58,Normal,2.03,5.07,small
ORD000223,PROD006,ITEM000223,Ranchi_Distribution,Hyderabad_WH,2025-10-28 21:20:58,2025-10-31 23:20:58,Hazardous,0.2,0.99,medium
ORD000224,PROD010,ITEM000224,Amritsar_DC,Indore_Facility,2025-10-23 21:20:58,2025-10-26 02:20:58,Fragile,4.8,10.96,large
ORD000225,PROD002,ITEM000225,Lucknow_Center,Amritsar_DC,2025-10-05 21:20:58,2025-10-08 07:20:58,Fragile,0.63,3.21,small
ORD000226,PROD009,ITEM000226,Nagpur_Distribution,Kolkata_Center,2025-10-24 21:20:58,2025-10-30 08:20:58,Fragile,9.85,29.87,medium
ORD000227,PROD012,ITEM000227,Vadodara_Center,Chandigarh_Facility,2025-09-20 21:20:58,2025-09-23 17:20:58,Fragile,0.67,2.26,small
ORD000228,PROD010,ITEM000228,Kanpur_WH,Vadodara_Center,2025-11-14 21:20:58,2025-11-19 16:20:58,Perishable,6.77,23.04,small
ORD000229,PROD011,ITEM000229,Ranchi_Distribution,Patna_WH,2025-10-17 21:20:58,2025-10-23 05:20:58,Perishable,0.3,1.11,medium
ORD000230,PROD010,ITEM000230,Hyderabad_WH,Bangalore_Hub,2025-11-16 21:20:58,2025-11-20 05:20:58,Hazardous,2.07,9.84,large
ORD000231,PROD010,ITEM000231,Hyderabad_WH,Vadodara_Center,2025-10-01 21:20:58,2025-10-08 03:20:58,Hazardous,2.18,14.99,small
ORD000232,PROD009,ITEM000232,Ranchi_Distribution,Nagpur_Distribution,2025-09-26 21:20:58,2025-09-28 07:20:58,Perishable,9.96,36.0,small
ORD000233,PROD005,ITEM000233,Chennai_Distribution,Jaipur_Hub,2025-09-23 21:20:58,2025-09-25 05:20:58,Perishable,0.16,0.65,small
ORD000234,PROD004,ITEM000234,Chennai_Distribution,Jaipur_Hub,2025-09-27 21:20:58,2025-10-02 14:20:58,Fragile,0.28,0.8,medium
ORD000235,PROD013,ITEM000235,Amritsar_DC,Kolkata_Center,2025-11-04 21:20:58,2025-11-08 01:20:58,Hazardous,2.47,7.54,large
ORD000236,PROD003,ITEM000236,Amritsar_DC,Ranchi_Distribution,2025-10-28 21:20:58,2025-11-01 23:20:58,Normal,0.2,0.98,large
ORD000237,PROD015,ITEM000237,Kolkata_Center,Surat_Hub,2025-11-14 21:20:58,2025-11-18 19:20:58,Fragile,0.12,0.8,small
ORD000238,PROD014,ITEM000238,Kolkata_Center,Nagpur_Distribution,2025-11-02 21:20:58,2025-11-08 01:20:58,Perishable,0.57,1.72,medium
ORD000239,PROD002,ITEM000239,Indore_Facility,Vadodara_Center,2025-10-08 21:20:58,2025-10-10 20:20:58,Hazardous,1.51,3.77,large
ORD000240,PROD006,ITEM000240,Surat_Hub,Patna_WH,2025-10-11 21:20:58,2025-10-12 21:20:58,Perishable,0.7,1.6,small
ORD000241,PROD013,ITEM000241,Nagpur_Distribution,Bangalore_Hub,2025-10-14 21:20:58,2025-10-20 02:20:58,Perishable,0.85,3.13,small
ORD000242,PROD014,ITEM000242,Jaipur_Hub,Nagpur_Distribution,2025-10-30 21:20:58,2025-11-04 11:20:58,Hazardous,0.28,1.87,medium
ORD000243,PROD002,ITEM000243,Delhi_DC,Bangalore_Hub,2025-10-08 21:20:58,2025-10-14 18:20:58,Perishable,0.64,1.35,small
ORD000244,PROD007,ITEM000244,Surat_Hub,Mumbai_Warehouse,2025-11-05 21:20:58,2025-11-08 06:20:58,Normal,2.99,13.53,medium
ORD000245,PROD002,ITEM000245,Nagpur_Distribution,Jaipur_Hub,2025-10-25 21:20:58,2025-10-28 15:20:58,Fragile,0.55,1.57,large
ORD000246,PROD012,ITEM000246,Bhopal_DC,Bangalore_Hub,2025-11-11 21:20:58,2025-11-12 21:20:58,Fragile,0.16,1.24,large
ORD000247,PROD001,ITEM000247,Patna_WH,Surat_Hub,2025-11-17 21:20:58,2025-11-22 12:20:58,Fragile,0.63,1.27,medium
ORD000248,PROD004,ITEM000248,Vadodara_Center,Bangalore_Hub,2025-10-24 21:20:58,2025-10-26 19:20:58,Hazardous,0.1,0.7,medium
ORD000249,PROD007,ITEM000249,Lucknow_Center,Kolkata_Center,2025-09-29 21:20:58,2025-10-02 07:20:58,Normal,3.9,10.52,small
ORD000250,PROD008,ITEM000250,Amritsar_DC,Hyderabad_WH,2025-10-26 21:20:58,2025-10-30 03:20:58,Perishable,0.66,4.14,medium
ORD000251,PROD015,ITEM000251,Pune_Facility,Bangalore_Hub,2025-11-11 21:20:58,2025-11-14 08:20:58,Hazardous,0.24,0.71,medium
ORD000252,PROD013,ITEM000252,Bhopal_DC,Kanpur_WH,2025-11-09 21:20:58,2025-11-13 12:20:58,Hazardous,0.48,3.58,large
ORD000253,PROD004,ITEM000253,Mumbai_Warehouse,Kanpur_WH,2025-10-15 21:20:58,2025-10-22 07:20:58,Normal,0.07,0.29,large
ORD000254,PROD007,ITEM000254,Ahmedabad_DC,Patna_WH,2025-11-10 21:20:58,2025-11-14 10:20:58,Normal,2.95,8.74,large
ORD000255,PROD003,ITEM000255,Nagpur_Distribution,Kanpur_WH,2025-10-24 21:20:58,2025-10-30 08:20:58,Normal,0.42,1.13,medium
ORD000256,PROD002,ITEM000256,Mumbai_Warehouse,Amritsar_DC,2025-11-17 21:20:58,2025-11-21 16:20:58,Hazardous,1.22,2.6,medium
ORD000257,PROD007,ITEM000257,Patna_WH,Bhopal_DC,2025-10-04 21:20:58,2025-10-10 03:20:58,Fragile,1.11,3.53,large
ORD000258,PROD005,ITEM000258,Jaipur_Hub,Bangalore_Hub,2025-11-12 21:20:58,2025-11-19 07:20:58,Hazardous,0.55,1.12,small
ORD000259,PROD011,ITEM000259,Indore_Facility,Amritsar_DC,2025-09-30 21:20:58,2025-10-02 13:20:58,Normal,0.18,0.64,small
ORD000260,PROD015,ITEM000260,Ahmedabad_DC,Bangalore_Hub,2025-10-21 21:20:58,2025-10-24 02:20:58,Fragile,0.17,0.49,medium
ORD000261,PROD012,ITEM000261,Chennai_Distribution,Mumbai_Warehouse,2025-11-09 21:20:58,2025-11-10 23:20:58,Hazardous,0.52,1.09,large
ORD000262,PROD003,ITEM000262,Hyderabad_WH,Indore_Facility,2025-10-01 21:20:58,2025-10-05 17:20:58,Hazardous,0.28,1.87,small
ORD000263,PROD009,ITEM000263,Bhopal_DC,Jaipur_Hub,2025-11-13 21:20:58,2025-11-17 16:20:58,Perishable,11.31,34.21,small
ORD000264,PROD006,ITEM000264,Surat_Hub,Ranchi_Distribution,2025-11-14 21:20:58,2025-11-21 04:20:58,Hazardous,0.27,1.59,small
ORD000265,PROD011,ITEM000265,Chennai_Distribution,Amritsar_DC,2025-10-02 21:20:58,2025-10-05 02:20:58,Normal,0.16,0.54,small
ORD000266,PROD008,ITEM000266,Ahmedabad_DC,Delhi_DC,2025-10-25 21:20:58,2025-10-30 23:20:58,Perishable,0.96,5.6,small
ORD000267,PROD004,ITEM000267,Ahmedabad_DC,Nagpur_Distribution,2025-10-22 21:20:58,2025-10-27 06:20:58,Normal,0.05,0.35,medium
ORD000268,PROD003,ITEM000268,Patna_WH,Delhi_DC,2025-11-03 21:20:58,2025-11-10 09:20:58,Perishable,1.14,2.36,small
ORD000269,PROD006,ITEM000269,Lucknow_Center,Kanpur_WH,2025-11-12 21:20:58,2025-11-19 18:20:58,Hazardous,0.25,0.99,medium
ORD000270,PROD008,ITEM000270,Amritsar_DC,Ahmedabad_DC,2025-10-25 21:20:58,2025-11-01 03:20:58,Fragile,2.46,5.99,large
ORD000271,PROD015,ITEM000271,Kolkata_Center,Mumbai_Warehouse,2025-10-22 21:20:58,2025-10-24 03:20:58,Normal,0.08,0.32,large
ORD000272,PROD013,ITEM000272,Kanpur_WH,Mumbai_Warehouse,2025-10-06 21:20:58,2025-10-11 21:20:58,Fragile,3.08,7.87,small
ORD000273,PROD007,ITEM000273,Patna_WH,Ahmedabad_DC,2025-10-17 21:20:58,2025-10-19 12:20:58,Normal,2.3,14.66,medium
ORD000274,PROD015,ITEM000274,Delhi_DC,Jaipur_Hub,2025-09-24 21:20:58,2025-10-01 10:20:58,Normal,0.21,0.46,medium
ORD000275,PROD009,ITEM000275,Chandigarh_Facility,Chennai_Distribution,2025-11-09 21:20:58,2025-11-15 01:20:58,Fragile,3.37,10.31,medium
ORD000276,PROD005,ITEM000276,Ahmedabad_DC,Kanpur_WH,2025-09-24 21:20:58,2025-09-29 05:20:58,Hazardous,0.29,1.13,large
ORD000277,PROD005,ITEM000277,Kanpur_WH,Vadodara_Center,2025-11-03 21:20:58,2025-11-05 16:20:58,Normal,0.18,1.14,large
ORD000278,PROD003,ITEM000278,Kolkata_Center,Chennai_Distribution,2025-10-20 21:20:58,2025-10-26 20:20:58,Fragile,0.15,1.03,medium
ORD000279,PROD008,ITEM000279,Surat_Hub,Lucknow_Center,2025-11-01 21:20:58,2025-11-04 03:20:58,Normal,0.61,1.45,medium
ORD000280,PROD003,ITEM000280,Pune_Facility,Nagpur_Distribution,2025-11-12 21:20:58,2025-11-16 12:20:58,Hazardous,0.6,2.34,small
ORD000281,PROD001,ITEM000281,Jaipur_Hub,Hyderabad_WH,2025-09-18 21:20:58,2025-09-24 04:20:58,Fragile,0.43,1.32,large
ORD000282,PROD002,ITEM000282,Chennai_Distribution,Vadodara_Center,2025-09-27 21:20:58,2025-09-30 08:20:58,Fragile,0.25,2.01,small
ORD000283,PROD006,ITEM000283,Pune_Facility,Bhopal_DC,2025-10-05 21:20:58,2025-10-07 18:20:58,Normal,0.24,1.17,small
ORD000284,PROD015,ITEM000284,Bangalore_Hub,Ahmedabad_DC,2025-10-07 21:20:58,2025-10-13 14:20:58,Normal,0.1,0.76,medium
ORD000285,PROD001,ITEM000285,Delhi_DC,Vadodara_Center,2025-11-07 21:20:58,2025-11-13 11:20:58,Perishable,0.33,1.28,small
ORD000286,PROD006,ITEM000286,Bhopal_DC,Hyderabad_WH,2025-11-04 21:20:58,2025-11-07 20:20:58,Normal,0.2,0.71,small
ORD000287,PROD011,ITEM000287,Amritsar_DC,Ahmedabad_DC,2025-10-30 21:20:58,2025-11-06 04:20:58,Normal,0.24,0.76,small
ORD000288,PROD003,ITEM000288,Jaipur_Hub,Bhopal_DC,2025-10-22 21:20:58,2025-10-26 00:20:58,Normal,0.71,1.69,small
ORD000289,PROD008,ITEM000289,Indore_Facility,Nagpur_Distribution,2025-10-14 21:20:58,2025-10-21 01:20:58,Perishable,0.89,2.72,medium
ORD000290,PROD001,ITEM000290,Jaipur_Hub,Hyderabad_WH,2025-10-28 21:20:58,2025-11-01 05:20:58,Normal,0.12,0.29,medium
ORD000291,PROD006,ITEM000291,Vadodara_Center,Ranchi_Distribution,2025-09-29 21:20:58,2025-10-03 08:20:58,Fragile,0.25,1.76,large
ORD000292,PROD014,ITEM000292,Jaipur_Hub,Chandigarh_Facility,2025-09-28 21:20:58,2025-09-30 11:20:58,Perishable,1.15,2.41,large
ORD000293,PROD003,ITEM000293,Nagpur_Distribution,Hyderabad_WH,2025-11-02 21:20:58,2025-11-07 06:20:58,Normal,0.76,2.01,large
ORD000294,PROD010,ITEM000294,Nagpur_Distribution,Amritsar_DC,2025-11-08 21:20:58,2025-11-15 21:20:58,Hazardous,9.98,22.97,medium
ORD000295,PROD001,ITEM000295,Hyderabad_WH,Patna_WH,2025-11-12 21:20:58,2025-11-14 11:20:58,Perishable,0.1,0.54,large
ORD000296,PROD015,ITEM000296,Mumbai_Warehouse,Nagpur_Distribution,2025-10-09 21:20:58,2025-10-13 00:20:58,Hazardous,0.18,0.75,small
ORD000297,PROD003,ITEM000297,Delhi_DC,Mumbai_Warehouse,2025-10-11 21:20:58,2025-10-14 09:20:58,Normal,0.86,1.95,medium
ORD000298,PROD010,ITEM000298,Nagpur_Distribution,Bhopal_DC,2025-11-11 21:20:58,2025-11-16 11:20:58,Perishable,1.55,10.04,small
ORD000299,PROD003,ITEM000299,Vadodara_Center,Kanpur_WH,2025-10-03 21:20:58,2025-10-10 20:20:58,Fragile,0.84,1.79,medium
ORD000300,PROD007,ITEM000300,Chandigarh_Facility,Hyderabad_WH,2025-10-29 21:20:58,2025-11-03 00:20:58,Perishable,1.6,4.09,large
ORD000301,PROD003,ITEM000301,Chandigarh_Facility,Delhi_DC,2025-10-10 21:20:58,2025-10-15 06:20:58,Normal,1.09,2.24,small
ORD000302,PROD006,ITEM000302,Vadodara_Center,Kolkata_Center,2025-10-01 21:20:58,2025-10-03 16:20:58,Normal,0.33,0.66,small
ORD000303,PROD001,ITEM000303,Kanpur_WH,Vadodara_Center,2025-11-01 21:20:58,2025-11-05 02:20:58,Normal,0.07,0.56,medium
ORD000304,PROD007,ITEM000304,Mumbai_Warehouse,Bangalore_Hub,2025-10-20 21:20:58,2025-10-26 08:20:58,Perishable,6.63,14.61,medium
ORD000305,PROD007,ITEM000305,Nagpur_Distribution,Chandigarh_Facility,2025-11-11 21:20:58,2025-11-17 23:20:58,Fragile,4.09,12.36,large
ORD000306,PROD002,ITEM000306,Hyderabad_WH,Vadodara_Center,2025-09-27 21:20:58,2025-09-29 05:20:58,Normal,0.7,3.09,small
ORD000307,PROD015,ITEM000307,Kanpur_WH,Hyderabad_WH,2025-10-24 21:20:58,2025-10-27 14:20:58,Hazardous,0.22,0.7,small
ORD000308,PROD012,ITEM000308,Amritsar_DC,Vadodara_Center,2025-11-16 21:20:58,2025-11-22 11:20:58,Fragile,0.57,3.43,medium
ORD000309,PROD006,ITEM000309,Delhi_DC,Kolkata_Center,2025-11-04 21:20:58,2025-11-07 21:20:58,Hazardous,0.29,0.91,large
ORD000310,PROD004,ITEM000310,Lucknow_Center,Kanpur_WH,2025-11-11 21:20:58,2025-11-13 09:20:58,Fragile,0.14,0.44,medium
ORD000311,PROD001,ITEM000311,Delhi_DC,Indore_Facility,2025-10-21 21:20:58,2025-10-23 19:20:58,Perishable,0.23,0.62,large
ORD000312,PROD001,ITEM000312,Pune_Facility,Chennai_Distribution,2025-11-04 21:20:58,2025-11-07 16:20:58,Normal,0.52,1.05,medium
ORD000313,PROD008,ITEM000313,Lucknow_Center,Bhopal_DC,2025-10-17 21:20:58,2025-10-21 16:20:58,Hazardous,0.46,1.46,small
ORD000314,PROD003,ITEM000314,Indore_Facility,Nagpur_Distribution,2025-10-20 21:20:58,2025-10-22 08:20:58,Hazardous,0.27,0.93,small
ORD000315,PROD003,ITEM000315,Chandigarh_Facility,Delhi_DC,2025-09-30 21:20:58,2025-10-02 21:20:58,Perishable,0.14,0.57,large
ORD000316,PROD009,ITEM000316,Chandigarh_Facility,Ahmedabad_DC,2025-11-14 21:20:58,2025-11-20 00:20:58,Perishable,10.21,38.19,large
ORD000317,PROD008,ITEM000317,Chandigarh_Facility,Ahmedabad_DC,2025-10-29 21:20:58,2025-10-31 17:20:58,Fragile,1.31,2.97,small
ORD000318,PROD003,ITEM000318,Chennai_Distribution,Vadodara_Center,2025-09-18 21:20:58,2025-09-21 15:20:58,Normal,0.99,2.34,small
ORD000319,PROD011,ITEM000319,Bhopal_DC,Bangalore_Hub,2025-10-21 21:20:58,2025-10-25 00:20:58,Hazardous,0.53,1.5,large
ORD000320,PROD002,ITEM000320,Kanpur_WH,Bangalore_Hub,2025-10-24 21:20:58,2025-10-31 19:20:58,Perishable,0.86,3.73,medium
ORD000321,PROD009,ITEM000321,Mumbai_Warehouse,Amritsar_DC,2025-09-28 21:20:58,2025-10-04 08:20:58,Normal,1.87,11.72,large
ORD000322,PROD013,ITEM000322,Chennai_Distribution,Amritsar_DC,2025-11-11 21:20:58,2025-11-15 22:20:58,Hazardous,3.62,8.01,medium
ORD000323,PROD010,ITEM000323,Indore_Facility,Patna_WH,2025-10-10 21:20:58,2025-10-16 22:20:58,Perishable,1.0,4.75,small
ORD000324,PROD015,ITEM000324,Delhi_DC,Bhopal_DC,2025-09-22 21:20:58,2025-09-27 09:20:58,Hazardous,0.08,0.67,medium
ORD000325,PROD006,ITEM000325,Nagpur_Distribution,Mumbai_Warehouse,2025-09-26 21:20:58,2025-10-01 02:20:58,Normal,0.34,0.77,large
ORD000326,PROD005,ITEM000326,Ahmedabad_DC,Kolkata_Center,2025-10-01 21:20:58,2025-10-07 14:20:58,Perishable,0.22,0.97,large
ORD000327,PROD004,ITEM000327,Amritsar_DC,Bangalore_Hub,2025-10-20 21:20:58,2025-10-24 03:20:58,Hazardous,0.22,0.84,medium
ORD000328,PROD013,ITEM000328,Delhi_DC,Ranchi_Distribution,2025-11-07 21:20:58,2025-11-09 13:20:58,Normal,1.16,3.83,small
ORD000329,PROD015,ITEM000329,Hyderabad_WH,Ahmedabad_DC,2025-09-25 21:20:58,2025-09-29 00:20:58,Normal,0.16,0.78,medium
ORD000330,PROD005,ITEM000330,Nagpur_Distribution,Pune_Facility,2025-10-25 21:20:58,2025-10-31 19:20:58,Normal,0.25,0.71,small
ORD000331,PROD008,ITEM000331,Ahmedabad_DC,Indore_Facility,2025-10-10 21:20:58,2025-10-16 15:20:58,Hazardous,0.85,1.89,large
ORD000332,PROD014,ITEM000332,Nagpur_Distribution,Hyderabad_WH,2025-09-21 21:20:58,2025-09-25 15:20:58,Normal,0.89,2.37,medium
ORD000333,PROD003,ITEM000333,Indore_Facility,Delhi_DC,2025-09-24 21:20:58,2025-09-28 03:20:58,Fragile,0.76,2.11,large
ORD000334,PROD009,ITEM000334,Jaipur_Hub,Surat_Hub,2025-11-16 21:20:58,2025-11-17 23:20:58,Normal,3.87,25.28,small
ORD000335,PROD010,ITEM000335,Ahmedabad_DC,Lucknow_Center,2025-09-27 21:20:58,2025-10-02 03:20:58,Perishable,7.0,18.25,medium
ORD000336,PROD008,ITEM000336,Indore_Facility,Nagpur_Distribution,2025-11-01 21:20:58,2025-11-05 04:20:58,Perishable,1.24,3.33,large
ORD000337,PROD001,ITEM000337,Chandigarh_Facility,Chennai_Distribution,2025-10-16 21:20:58,2025-10-21 20:20:58,Hazardous,0.32,0.95,medium
ORD000338,PROD002,ITEM000338,Chennai_Distribution,Patna_WH,2025-10-27 21:20:58,2025-10-31 19:20:58,Hazardous,2.33,5.25,medium
ORD000339,PROD009,ITEM000339,Pune_Facility,Kolkata_Center,2025-09-30 21:20:58,2025-10-04 10:20:58,Perishable,17.41,41.24,large
ORD000340,PROD012,ITEM000340,Kanpur_WH,Kolkata_Center,2025-11-16 21:20:58,2025-11-23 04:20:58,Perishable,0.73,3.59,medium
ORD000341,PROD010,ITEM000341,Indore_Facility,Delhi_DC,2025-10-03 21:20:58,2025-10-06 21:20:58,Perishable,4.18,10.86,large
ORD000342,PROD005,ITEM000342,Nagpur_Distribution,Ranchi_Distribution,2025-09-24 21:20:58,2025-09-27 16:20:58,Hazardous,0.47,1.04,small
ORD000343,PROD003,ITEM000343,Chennai_Distribution,Patna_WH,2025-10-01 21:20:58,2025-10-05 15:20:58,Hazardous,0.6,1.85,small
ORD000344,PROD006,ITEM000344,Bangalore_Hub,Jaipur_Hub,2025-11-03 21:20:58,2025-11-08 03:20:58,Hazardous,0.42,0.93,medium
ORD000345,PROD008,ITEM000345,Chandigarh_Facility,Lucknow_Center,2025-09-24 21:20:58,2025-09-27 03:20:58,Normal,1.5,3.35,large
ORD000346,PROD009,ITEM000346,Vadodara_Center,Pune_Facility,2025-11-10 21:20:58,2025-11-15 22:20:58,Fragile,7.26,27.37,small
ORD000347,PROD007,ITEM000347,Pune_Facility,Nagpur_Distribution,2025-10-12 21:20:58,2025-10-18 18:20:58,Normal,1.91,4.29,small
ORD000348,PROD011,ITEM000348,Vadodara_Center,Kanpur_WH,2025-11-06 21:20:58,2025-11-11 05:20:58,Fragile,0.11,1.04,medium
ORD000349,PROD013,ITEM000349,Hyderabad_WH,Amritsar_DC,2025-11-07 21:20:58,2025-11-14 02:20:58,Perishable,3.04,7.39,small
ORD000350,PROD007,ITEM000350,Bhopal_DC,Indore_Facility,2025-10-18 21:20:58,2025-10-23 23:20:58,Hazardous,0.8,2.56,large
ORD000351,PROD013,ITEM000351,Mumbai_Warehouse,Nagpur_Distribution,2025-09-25 21:20:58,2025-10-02 12:20:58,Fragile,1.09,2.93,large
ORD000352,PROD005,ITEM000352,Ahmedabad_DC,Indore_Facility,2025-11-09 21:20:58,2025-11-11 23:20:58,Normal,0.19,0.58,small
ORD000353,PROD005,ITEM000353,Delhi_DC,Kanpur_WH,2025-10-19 21:20:58,2025-10-26 10:20:58,Fragile,0.19,0.8,large
ORD000354,PROD006,ITEM000354,Kanpur_WH,Patna_WH,2025-09-30 21:20:58,2025-10-03 21:20:58,Normal,0.25,0.55,medium
ORD000355,PROD012,ITEM000355,Ahmedabad_DC,Jaipur_Hub,2025-11-09 21:20:58,2025-11-13 03:20:58,Normal,0.94,2.8,small
ORD000356,PROD007,ITEM000356,Nagpur_Distribution,Delhi_DC,2025-09-22 21:20:58,2025-09-26 14:20:58,Normal,4.24,12.14,large
